id,source,url,title,description,tambon,amphoe,province,category,lat,lon
2561-31,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-31, ไม้เท้า / ไม้เต๊า (ภาษาไตลื้อ),ไม้เท้ากระดูกงูชิ้นนี้ เดิมเป็นสมบัติของนายเมืองแก้ว บัวมะลิ ซึ่งได้รับมาจากผู้สูงอายุชาวยองในประเทศพม่า สะสมมาแล้วกว่า 50 ปีก่อนที่จะมอบให้กับศูนย์การเรียนรู้ฯ ส่วนหัวและส่วนปลายของไม้เท้าทำมาจากไม้สีน้ำตาล ส่วนลำตัวของไม้เท้าทำมาจากกระดูกงู ไม้เท้ามีความยาว 83 เซนติเมตร ในอดีตผู้สูงอายุจะใช้ไม้เท้านี้ในการช่วยเดินหรือพยุงให้เดินได้คล่องตัวมากขึ้น ปัจจุบันไม้เท้ากระดูกงูเก็บรักษาไว้ที่หลองข้าวอุ้ยติ๊บโดยยังคงมีสภาพสมบูรณ์,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-49,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-49,เครื่องโม่ข้าว,เครื่องโม่ข้าว เป็นอุปกรณ์สำหรับโม่ข้าว ลักษณะเป็นฐานปูนทรงกลม มีไม้สำหรับใช้จับเพื่อหมุน เครื่องโม่ข้าวมีขนาดความสูง 25 เซนติเมตร ความกว้าง 53.5 เซนติเมตร ความยาว 42.5 เซนติเมตร เดิมเป็นของนางจันติ๊บ บัวมะลิ และปัจจุบันได้มอบให้กับศูนย์การเรียนรู้ฯ,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-14,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-14,รถจักรยาน / รถถีบ,รถจักรยานคันนี้มีลักษณะเป็นเหล็กทั้งคัน บริเวณด้านหลังมีตัวหนีบสำหรับใช้หนีบสัมภาระต่างๆ มีเบาะทำจากหนัง มีขาตั้งสำหรับใช้ตั้งเพื่อไม่ให้จักรยานล้ม จักรยานคันนี้มีความสูง 102 เซนติเมตร ยาว 188 เซนติเมตร มีสภาพชำรุดเนื่องจากสนิมและเบาะขาด เจ้าของเดิมคือนายอินปั๋น บัวมะลิ ปัจจุบันเสียชีวิตแล้ว มีช่วงเวลาในการเก็บสะสมนานถึง 120 ปี สำหรับประวัติของจักรยานในประเทศไทยนั้น ได้เริ่มเป็นที่นิยมตั้งแต่สมัยรัชกาลที่ 5 เป็นต้นมา เป็นสิ่งอำนวยความสะดวกสำหรับการเดินทางโดยใช้เป็นเครื่องทุ่นแรง ปัจจุบันยังนิยมใช้เป็นเครื่องออกกำลังกายอีกด้วย,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-01,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-01,โทรศัพท์,โทรศัพท์เครื่องนี้เดิมเป็นของนายณรงค์ ณ เชียงใหม่ มีอายุประมาณ 80 ปีขึ้นไป มีลักษณะเป็นรูปทรงสี่เหลี่ยมคางหมูสีดำ มีสายสำหรับใช้เป็นสายรับเชื่อมสัญญาณในการติดต่อสื่อสาร ตัวเครื่องโทรศัพท์ทำด้วยพลาสติกและเหล็ก ขนาดของโทรศัพท์ มีความสูง 13 เซนติเมตร กว้าง 17 เซนติเมตร มีสภาพชำรุดเนื่องจากอุปกรณ์ในตัวเครื่องส่วนอื่นหลุดแยกออกจากกัน และสายที่ต่อจากตัวเครื่องขาดหลุด ไม่สามารถใช้งานได้,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-03,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-03,กุ๋ง / หน้าไม้,“กุ๋ง” หรือ “หน้าไม้” ใช้สำหรับล่าสัตว์ กุ๋งมีลักษณะยาวประกอบด้วยไม้สองอันติดกันคล้ายรูไม้กางเขน มีสภาพชำรุดบริเวณส่วนกลาง ปัจจุบันมีอายุสะสมประมาณ 80 ปี มีขนาดความกว้าง 89 เซนติเมตร ยาว 54 เซนติเมตร และสูง 54 เซนติเมตร ปัจจุบันจัดแสดงอยู่ภายในหลองข้าวอุ๊ยติ๊บ ภายในศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-04,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-04,แผ่นเสียง ,แผ่นเสียงนี้ เดิมเป็นของหนานโอ มีระยะเวลาการสะสมประมาณ 50 ปี มีลักษณะเป็นแผ่นวงกลมสีดำ มีสภาพชำรุด ตัวแผ่นมีรอยร้าว วิธีการใช้งานจะนำแผ่นเสียงไปวางบนเครื่องเล่นแผ่นเสียง ปัจจุบันประเทศไทยได้เลิกผลิตแผ่นเสียงในระบบอุตสาหกรรมตั้งแต่ปี พ.ศ.2535 เป็นต้นมา แต่ยังคงเป็นที่นิยมของนักสะสมของเก่าในปัจจุบัน,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-06,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-06,กระบวย / น้ำโบย (ภาษาไตลื้อ),“กระบวย” หรือภาษาไทลื้อ เรียกว่า “น้ำโบย” จัดเก็บสะสมมาแล้วประมาณ 3 ปี ส่วนด้ามทำมาจากไม้ ส่วนหัวทำมาจากกะลามะพร้าว เป็นเครื่องมือเครื่องใช้ที่เกิดจากภูมิปัญญาชาวบ้านซึ่งนำมาใช้ในการตักน้ำดื่ม ปัจจุบันจัดแสดงอยู่ในหลองข้าวอุ๊ยติ๊บ โดยยังคงมีสภาพที่สมบูรณ์ ขนาดของน้ำโบยมีความกว้าง 9 เซนติเมตร และความยาว 41 เซนติเมตร,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-13,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-13,แค่ว / ตะแคว (ภาษาไตลื้อ),แค่ว หรือตะแคว ในภาษาไทลื้อ มีลักษณะเด่น คือทำมาจากไม้ไผ่สานกันเป็นรูปทรงสี่เหลี่ยม ยึดเกี่ยวไว้ด้วยลวด มีเชือกสำหรับคล้องกับลวดทั้ง 4 มุมเพื่อเป็นที่แขวน ตะแควชิ้นนี้เดิมเป็นสมบัติของนายอนันต์ บัวมะลิ มีขนากความกว้าง 76 เซนติเมตร ความสูง 74 เซนติเมตร ตะแควใช้สำหรับตากอาหาร เช่น ปลา เป็นต้น,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-16,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-16,ปืน,"ปืนชิ้นนี้ มีขนาดความยาว 142 เซนติเมตร ทำขึ้นจากเหล็กและไม้ มีอายุประมาณ 70 ปี ปัจจุบันมีสภาพชำรุด โดยมีสนิมขึ้นบริเวณกระบอกปืน เจ้าของเดิม คือ นายพรมมา บุญชุ่มใจ เป็นผู้มอบให้ศูนย์การเรียนรู้ฯ เป็นผู้ดูแลและจัดแสดง ในอดีตใช้ปืนเป็นอาวุธที่ใช้ในการเข้าป่าล่าสัตว์เพื่อนำเนื้อสัตว์มารับประทานในครัวเรือน นอกจากนี้ยังใช้เป็นอาวุธในการป้องกันตัวจากโจรป่าที่จะปล้นเอาวัวควายที่อยู่ในคอกอีกด้วย

",ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-17,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-17,คันไถ / หงอน (ภาษาไทลื้อ),"คันไถ หรือหงอน ในภาษาไทลื้อ เดิมเป็นของนายพรหมา บุญชุ่มใจ มีขนาดความยาว 123 เซนติเมตร คันไถเป็นเครื่องมือเครื่องใช้ในการทำการเกษตรโดยใช้ในการพรวนดินให้ร่วนซุย ลักษณะของหงอนแบ่งออกเป็น 3 ส่วน คือ ส่วนที่ 1 เป็นด้ามจับ ส่วนที่ 2 เป็นที่สำหรับดันดิน และส่วนที่ 3 เป็นใบมีดใช้สำหรับปาดหน้าดิน 

",ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-18,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-18,ไม้หาบ,ไม้หาบชิ้นนี้ ใช้สำหรับช่วยหาบของหรือหาบน้ำ ทำด้วยไม้ไผ่ แม่ค้านิยมนำไม้หาบใช้หาบของขึ้นบ่าเพื่อขายของ หรือใช้สำหรับทุ่นแรงในการขนย้ายสิ่งของได้อย่างสะดวกขึ้น หลักการใช้งาน จะต้องวางวัตถุลงบนปลายไม้หาบ ขณะเดินต้องพยุงไม้หาบ โดยต้องออกแรงพยายามบังคับปลายคานข้างหนึ่ง ปลายอีกข้างหนึ่งก็จะเคลื่อนที่ ไม้หาบนี้มีขนาดความยาว 177 เซนติเมตร ความกว้าง 5 เซนติเมตร นายอนันท์ บัวมะลิ ได้มอบให้ศูนย์การเรียนรู้ฯ  ,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-19,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-19,คราดนา / เฝ่อ (ภาษาไตลื้อ),คราดนา หรือ เฝ่อ ในภาษาไทลื้อ เป็นเครื่องมือเครื่องใช้ในการเกษตร มีลักษณะเป็นคาน มีคันชักที่เป็นซี่ห่างๆ สำหรับกวาดหญ้า และไถดินให้ร่วนซุย เฝ่อชิ่นนี้ทำมาจากไม้เนื้อแข็ง มีอายุประมาณ 80 ปี มีขนาดความสูง 90 เซนติเมตร ความยาว 100 เซนติเมตร เดิมเป็นสมบัติของนายพรหมา บุญชุ่มใจ,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-24,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-24,สุ่มไก่ / แห้บไก่ (ภาษาไตลื้อ),สุ่มไก่ หรือคอกไก่ ในภาษาไทลื้อเรียกว่า แห้บไก่ ทำขึ้นมาจากไม้ไผ่ ดดยลักษณะของแห้บไก่มีลักษณะเป็นทรงกลม ข้างบนมีช่องสำหรับใส่ไก่ และมีฝาปิดเพื่อป้องกันไก่หนีออก ทำมาจากไม้ไผ่สานซึ่งแล้วแต่ขนาดที่ต้องการ สำหรับแห้บไก่ชิ้นนี้มีขนาดปานกลาง โดยมีความสูง 42 เซนติเมตร ความกว้าง 44 เซนติเมตร อยู่ในสภาพสมบูรณ์ เดิมเป็นสมบัติของนายอินตั๋น บัวมะลิ,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-28,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-28,ที่คดข้าว / โกะข้าว,"ที่คดข้าวชิ้นนี้ยังคงมีสภาพสมบูรณ์ เดิมเป็นสมบัติของนายพรมมา บุญชุ่มใจ ผลิตจากไม้ชิ้นใหญ่ มีความกว้าง 48 เซนติเมตร สูง 68 เซนติเมตร เส้นผ่านศูนย์กลาง 24 เซนติเมตร ตรงกลางขุดเป็นรูปสี่เหลี่ยม เว้นจากขอบประมาณ 5 เซนติเมตร มีด้ามสั้นสำหรับจับ และมีการตกแต่งขัดเกลาให้ผิวเรียบ ภาชนะชิ้นนี้ใช้สำหรับคดข้าวเหนียวที่นึ่งสุกใหม่ๆ เพื่อให้ไอน้ำและความร้อนออกจากข้าวก่อนนำไปใส่กระติ๊บข้าว ทั้งนี้ ไม่ควรนำที่คดข้าวไปผึ่งแดด เพราะจะทำให้เนื้อไม้แตกได้ง่าย

",ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-29,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-29,หมอนผาสามเหลี่ยม / หมอนอิง,หมอนผา เดิมเป็นของนางพรรษา บัวมะลิ ปัจจุบันได้มอบให้กับศูนย์การเรียนรู้ฯ หมอนผาชิ้นนี้มีอายุการสะสมประมาณ 4 ปี ในอดีตหมอนผาจะใช้ในงานมงคลพิธีกรรมทางศาสนา เช่น งานบวช เป็นต้น หมอนผามีลักษณะเป็นทรงสามเหลี่ยม ลวดลายบนหมอนจะมีเอกลักษณ์เฉพาะของท้องถิ่น ส่วนลวดลายบนหมอนผาใบนี้เป็นลวดลายภูมิปัญญาของชาวไทลื้อ หมอนผาใบนี้มีขนาด 47 เซนติเมตร ความยาว 26 เซนติเมตร อยู่ในสภาพสมบูรณ์,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-32,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-32,ส้อมแทงปลา / ส้อมเหยี่ยน,“ส้อมแทงปลา” หรือ “ส้อมเหยี่ยน” ในภาษาไตลื้อ  เป็นอุปกรณ์ช่วยในการจับปลาตามแม่น้ำหรือทุ่งนา โดยลักษณะทั่วไปของ “ปลา” จะว่ายไปมาอย่างอิสระในน้ำ และจับตัวได้ ส้อมเหยี่ยนจึงเป็นเครื่องมือเครื่องใช้ที่แสดงถึงภูมิปัญญาชาวบ้านในการคิดค้นเครื่องมือช่วยดักจับปลา โดยออกแบบแท่งเหล็กให้มีลักษณะยาวเรียว ส้อมเหยี่ยมชิ้นนี้มีขนาดสูง 87.6 เซนติเมตร เจ้าของเดิมคือนายพรมมา บุญชุ่มใจ เก็บสะสมมาแล้วกว่า 80 ปี,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-36,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-36,ถ้วยดินเผาเคลือบ,ถ้วยดินเผาเคลือบชิ้นนี้มีขนาดความสูง 6 เซนติเมตร กว้าง 5 เซนติเมตร เส้นผ่านศูนย์กลาง 4.5 เซนติเมตร มีลักษณะเป็นวงกลมขนาดเล็ก ปากถ้วยลึก ก้นถ้วยเล็ก ผลิตมาจากเนื้อดินละเอียดนำไปเผาแล้วเคลือบ หรือที่เรียกว่าเซรามิก ถ้วยดินเผาชิ้นนี้มีสภาพสมบูรณ์ ทางศูนย์การเรียนรู้ฯ ได้รับมอบมาจากนางอุสา บุญชุ่มใจ ซึ่งได้เก็บสะสมถ้วยชิ้นนี้มากว่า 70 ปี ในอดีตถ้วยใบนี้ใช้เป็นภาชนะสำหรับใส่อาหารเพื่อบริโภคและเป็นของสะสมใช้สำหรับตกแต่งภายในบ้านเรือนเพื่อให้เกิดความสวยงามยามมีแขกมาเยี่ยมเยือน คุณสมบัติของถ้วยดินเผาเคลือบชิ้นนี้สามารถอุ้มน้ำและทนความร้อนได้ ปัจจุบันความนิยมในการใช้เครื่องดินเผาเคลือบลดน้อยลงตามเทคโนโลยีที่มีความทันสมัยมากขึ้น ทำให้มีการเปลี่ยนรูปแบบวัสดุที่ใช้ในการผลิตจากดินกลายมาเป็นเมลามีน พอลิเมอร์ หรือสแตนเลส ที่มีความคงทนและเป็นที่นิยมมากในปัจจุบัน ส่วนภาชนะดินเผาเคลือบนั้นปัจจุบันนิยมเก็บสะสมหรือนำมาจัดแสดงเป็นส่วนมาก,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-37,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-37,ที่วางกระบวย / ซองน้ำโบย (ภาษาไตลื้อ),ที่วางกระบวย หรือภาษาไตลื้อเรียกว่า “ซองใส่น้ำโบย” เป็นภาชนะที่ใช้สำหรับวางกระบวย หรือน้ำโบย โดยจะตั้งอยู่คู่กับหม้อน้ำ ใช้สำหรับวางกระบวยหลังจากใช้งานเสร็จแล้ว ซองใส่น้ำโบยนี้เป็นสมบัติเดิมของร.ต.ท.อนันต์  บัวมะลิ มีอายุสะสมประมาณ 5 ปี อยู่ในสภาพสมบูรณ์ มีขนาดความสูง 32.2 เซนติเมตร และกว้าง 28.2 เซนติเมตร,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-38,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-38,กระติ๊บข้าว,กระติ๊บใส่ข้าว เป็นเครื่องจักสาน ทำมาจากไม้ไผ่และใบจาก กระติ๊บใบนี้มีขนาดความสูง 23 เซนติเมตร กว้าง 19 เซนิเมตร เส้นผ่านศูนย์กลาง 9.5 เซนติเมตร มีสภาพสมบูรณ์ นางอุษา บุญชุ่มใจ เป็นผู้มอบให้กับศูนย์การเรียนรู้,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-40,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-40,หม้อใส่ข้าวสาร,หม้อใส่ข้าวสารขนาดใหญ่ใบนี้ เป็นเครื่องปั้นดินเผาที่ในอดีตมีการนำไปใช้ประโยชน์หลากหลายรูปแบบ แต่สำหรับชิ้นนี้ นางอุษา บุญชุ่มใจ ผู้เป็นเจ้าของ ได้นำมาใส่ข้าวสารเพื่อป้องกันมอดหรือแมลงที่อยู่ในข้าว นอกจากนี้ คนในอดีตยังนิยมนำมาใส่น้ำดื่ม เนื่องจากดินเผามีคุณสมบัติช่วยรักษาความเย็นของน้ำ ทำให้น้ำที่อยู่ในหม้อมีความเย็นตลอดเวลา สำหรับขั้นตอนการผลิตหม้อนั้น เริ่มต้นจากการเตรียมดินแล้วนำมาตากแห้ง จากนั้นนำไปร่อนตะแกรงแล้วผสมกับทรายโดยมีสัดส่วนการผสมในปริมาณ ดิน 5 ส่วน ทราย 3 ส่วน ผสมน้ำแล้วนวดผสมให้เข้ากัน แล้วจึงนำมาขึ้นรูปเป็นหม้อ จากนั้นจึงนำไปเผาโดยนำไม้ไผ่ผ่าซีกมาวางรอง จากนั้นปูทับด้วยฟาง แล้วจึงนำหม้อวางลงไปเผาก่อนนำไปใช้งาน,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-42,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-42,นาฬิกาโบราณ,"นาฬิกาโบราณเรือนนี้ เดิมเป็นสมบัติของพ่อน้อยเมืองแก้ว บัวมะลิ ปัจจุบันมอบให้กับศูนย์การเรียนรู้ฯ นาฬิกาเรือนนี้มีลักษณะเป็นกรอบสี่เหลี่ยมทรงสูง มีหน้าปัดนาฬิกาอยู่ตรงกลางและมีลูกตุ้มบอกเวลาทำจากแสตนเลส ในอดีตก่อนจะมีนาฬิกาใช้ ผู้คนใช้นาฬิกาแดดโดยใช้แสงอาทิตย์หรือระฆังเพื่อตีเป็นสัญญาณบอกเวลา 

",ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-43,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-43,กระดิ่งวัว ,"กระดิ่งสำหรับคล้องคอวัว เป็นเครื่องมือสำหรับใช้บอกตำแหน่งของสัตว์เลี้ยงเมื่ออยู่ตามไร่ตามสวน มีลักษณะเป็นวงรีคล้ายระฆังข้างในกลวง มีกระดิ่งเหล็กคล้องอยู่ตรงกลาง นิยมใช้คล้องคอวัว เมื่อวัวเดินไปไหนมาไหนก็จะทำให้เกิดเสียง กระดิ่งวัวชิ้นนี้ เดิมเป็นสมบัติของนายพรมมา บัวชุ่มใจ ชาวไทลื้อ มีขนาดสูง 6.9 เซนติเมตร กว้าง 4.8 เซนติเมตร สภาพชำรุด เนื่องจากมีรอยบุบและเกิดสนิม มีอายุราว 80 ปี ปัจจุบันได้มอบให้ศูนย์การเรียนรู้ฯ เป็นผู้ดูแลและเก็บรักษา


",ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-44,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-44,เดินกะลา,การเดินกะลานั้นเป็นการละเล่นที่นิยมมากของเด็กในอดีต เพราะกะลานั้นเป็นของเล่นที่หาง่ายมีอยู่ทั่วไป การเดินบนกะลานั้นผู้ที่เริ่มฝึกจะรู้สึกเจ็บเท้าเพราะความโค้งและความแข็งแรงของกะลาแต่ถ้าได้ฝึกฝนบ่อยๆอาการเจ็บจะหายไป ทั้งนี้กะลายังใช้ในการนวดผ่าเท้าได้อีกด้วยและยังฝึกเรื่องของการทรงตัวได้เป็นอย่างดี มีลักษณะเป็นกะลาสองอันสำหรับใช้เท้าคีบ มีเชือกสำหรับถือ โดย นาย อนันท์ บัวมะลิได้ทำขึ้นมาเองเพื่อใช้ในศูนย์การเรียนรู้,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-45,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-45,เครื่องเก็บด้าย / เปียด้าย (ภาษาไตลื้อ),ที่เก็บด้าย หรือในภาษาไตลื้อเรียกว่า เปียด้าย ทำจากไม้เนื้อแข็งโดยที่รูปแบบหรือลักษณะนั้นขึ้นอยู่กับผู้ผลิตเป็นเครื่องมือสำหรับกรอด้ายหรือกวักด้ายจากระวิวเข้ามาม้วนเก็บไว้ให้เป็นระเบียบเพื่อนำไปทอผ้าต่อไป ขนาดของที่เก็บด้ายนั้นยาว 32 เซนติเมตร สูง 20.9 เซนติเมตร กว้าง 21เซนติเมตร โดยมีนางไหล บุญเพิ่มพูน เป็นคนทำและมอบให้ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ มีอายุสะสมโดยประมาณ 100 ปี,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-46,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-46,ไม้โกงเกง / โก๋งเกง (ภาษาไตลื้อ),ไม้โก๋งเกงเป็นไม้ยาวเลยศรีษะ ขนาดพอดีมือ ส่วนใหญ่นิยมใช้ไม้ไผ่ ลิดตามข้อให้เกลี้ยงจากปลายด้านหนึ่งสูงขึ้นมาประมาณครึ่งท่อนจะเจาะรูและใช้ไม้ไผ่ขนาดเล็ก ท่อนสั้นเหลาปลายให้พอดีกับช่องที่เจาะไว้ใส่เข้าไปในช่องที่เจาะ ให้ไม้ท่อนสั้นตั้งฉากกับไม้ท่อนยาว ตอกตะปูเพื่อความหนาแน่นของไม้ ไม้โก๋งเกงชิ้นนี้มีขนาดความกว้าง 8 เซนติเมตร ยาว 33.5 เซนติเมตร สูง 183 เซนติเมตร มีสภาพสมบูรณ์  ,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
2561-47,ศูนย์การเรียนรู้ภูมิปัญญาไทยไตลื้อ บ้านใบบุญ,https://www.anurak.in.th/thailue/site/theme/muse_show_cat1.php?refcode=2561-47,แมวขูดมะพร้าว / แมวขูดบะป้าว (ภาษาไตลื้อ),แมวขูดมะพร้าว หรือแมวขูดบะป้าวในภาษาไตลื้อ หรือบางบ้านเรียกกระต่ายขูดมะพร้าวหรือเหล็กขูดก็ได้ใช้เป็นเครื่องมือสำหรับขูดมะพร้าวที่ยังไม่ได้กะเทาะเปลือกออก การเรียกชื่อแมวขูดมะพร้าวหรือกระกระต่ายขูดมะพร้าวนั้นอาจเนื่องมาจากฟันที่ใช้ขูดมะพร้าวมีลักษณะเป็นซี่ยาวเหมือนฟันกระต่ายประกอบกับการทำโครงไม้ซึ่งใช้เสียบฟันขูดมักทำเป็นตัวสัตว์แมวหรือกระต่ายมากกว่าประเภทอื่น จากการสอบถามได้ความว่าสมัยก่อนนั้นเดิมจะใช้ช้อนทำกะลามะพร้าวขูดให้เป็นฝอยต่อมาทำเป็นฟันซี่โดยรอบโดยใช้ไม้ไผ่บากรอยเป็นซี่จนกระทั่งมีการใช้เหล็กมาทำเป็นของใช้จึงเปลี่ยนตามยุคสมัย ขนาดของแมวขูดมะพร้าวมีความยาว 53.2 เซนติเมตร สูง 13.2 เซนติเมตร กว้าง 17.5 เซนติเมตร แม่อุ้ยจันติ๊บ บัวมะลิมอบให้ศูนย์การเรียนรู้ ปัจจุบันแม่อุ้ยได้เสียชีวิตแล้ว,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,โบราณวัตถุ,18.8887673,99.1226319
